Ultimatum.comp2.1;Ultimatum.comp.2.1
Ultimatum.comp2.2;Ultimatum.comp.2.2
Reciprocity.object.37.اگر.کسی.لطفی.در.حق.من.بکند..آماده.هستم.آن.را.جبران.کنم..Quantised;Reciprocity_1
Reciprocity.object.37.من.تمام.تلاشم.را.می.کنم.تا.به.کسی.که.قبلا..به.من.مهربانی.کرده.است..کمک.کنم..Quantised;Reciprocity_2
Reciprocity.object.37.برای.کمک.به.کسی.که.قبلا..به.من.کمک.کرده.است.حاضر.به.پرداخت.هزینه..شخصی.هستم..Quantised;Reciprocity_3
Reciprocity.object.37.اگر.بی.عدالتی.بزرگی.در.حق.من.صورت.بگیرد..بدون.توجه.به.هزینه.هایی.که.ممکن.است.برایم.داشته.باشد..در.اسرع.وقت.انتقام.خواهم.گرفت..Quantised;Reciprocity_4
Reciprocity.object.37.اگر.کسی.مرا.در.موقعیت.سختی.قرار.دهد..من.نیز.همین.کار.را.با.او.خواهم.کرد..Quantised;Reciprocity_5
Reciprocity.object.37.اگر.کسی.به.من.توهین.کند..من.نیز.به.او.توهین.خواهم.کرد..Quantised;Reciprocity_6
violence.object.40.مجازات.اعدام.اغلب.ضروری.است..Quantised;violence_1
violence.object.40.جرایم.خشن.باید.با.خشونت.مجازات.شوند..Quantised;violence_2
violence.object.40.مجازات.اعدام.باید.بخشی.از.قانون.کیفری.باشد...Quantised;violence_3
violence.object.40.جنگ.اغلب.ضروری.است..Quantised;violence_4
violence.object.40.جنگ.می.تواند.عادلانه.باشد..Quantised;violence_5
violence.object.40.هر.ملتی.باید.صنعت.نظامی.داشته.باشد..Quantised;violence_6
violence.object.40.وقتی.کودکی.عمدا.کار.بدی.انجام.می.دهد..پدر.و.مادر.با.کتک.زدن.او..درس.خوبی.به.او.می.دهند...Quantised;violence_7
violence.object.40.کودکی.که.همیشه.نافرمانی.می.کند.باید.تنبیه.بدنی.شود..Quantised;violence_8
violence.object.40..بهترین.راه.برای.پایان.دادن.به.مشکل.و.دردسری.که.یک.کودک.شیطان.ایجاد.می.کند.سیلی.زدن.به.او.است..Quantised;violence_9
violence.object.40.شریک.های.عاطفی.باید.مشکلات.را.با.هم.حل.کنند..حتی.اگر.این.کار.به.خشونت.نیاز.داشته.باشد..Quantised;violence_10
violence.object.40.مرد.نباید.ان.میزان.آزادی.که.خودش.دارد.به.زن.بدهد..Quantised;violence_11
violence.object.40.اگر.شریک.عاطفی.مایل.به.برقراری.رابطه.جنسی.نباشد..می.توان.او.را.مجبور.به.این.کار.کرد..Quantised;violence_12
violence.object.40.بررسی.توجه...اگر.در.حال.خواندن.این.پرسش.هستید..لطفا.گزینه..کاملا..موافق..را.انتخاب.کنید..Quantised;attention_2
conflict_role.object.42.Quantised;conflict_role
conflict_gender.object.43.Quantised;conflict_gender
conflict_face.object.44.مناقشه.به.طور.رضایت.بخشی.برطرف.شد...Quantised;conflict_face_1
conflict_face.object.44.برای.من.مهم.بود.که.در.تعاملی.که.با.هم.داشتیم..صلح.و.آرامش.مان.را.حفظ.کنیم..Quantised;conflict_face_2
conflict_face.object.44.برای.من.مهم.بود.که.به.منظور.حفظ.رابطه.مان.متواضع.و.فروتن.باشیم..Quantised;conflict_face_3
conflict_face.object.44.برای.من.مهم.بود.که.به.طرف.مقابل.کمک.کنم.تعادل.و.خونسردی.خود.را.حفظ.کند..Quantised;conflict_face_4
conflict_face.object.44.برای.من.مهم.بود.که.به.طرف.مقابل.کمک.کنم.اعتبار.خود.را.حفظ.کند..Quantised;conflict_face_5
conflict_face.object.44.سعی.کردم.نسبت.به.ارزشی.که.طرف.مقابل.برای.خود.قائل.است.حساس.باشم...Quantised;conflict_face_6
conflict_face.object.44.برای.من.مهم.بود.که.غرور.طرف.مقابل.شکسته.نشود..Quantised;conflict_face_7
conflict_face.object.44.نگران.این.بودم.که.مایه.شرمساری.خودم.نشوم..Quantised;conflict_face_8
conflict_face.object.44.برایم.مهم.بود.تصویری.را.که.از.خودم.در.ذهن.داشتم.حفظ.کنم..Quantised;conflict_face_9
conflict_face.object.44..نگران.این.بودم.که.در.مقابل.فرد.مقابل.ضعیف.به.نظر.نرسم..Quantised;conflict_face_10
conflict_face.object.44.نگران.این.بودم.که.غرور.شخصی.خودم.را.حفظ.کنم..Quantised;conflict_face_11
insult1.object.47.هیچ.کاری.نمی.کنم.و.انتظار.دارم.دیگران.مداخله.کنند..Quantised;insult1_1
insult1.object.47.با.توهین.متقابل.پاسخ.می.دهم.یا.از.فردی.که.به.او.توهین.شده.دفاع.می.کنم..Quantised;insult1_2
insult1.object.47.با.شوخ.طبعی.به.رفتار.آن.شخص.اشاره.می.کنم..Quantised;insult1_3
insult2.object.48.هیچ.کاری.نمی.کنم.و.انتظار.دارم.دیگران.مداخله.کنند..Quantised;insult2_1
insult2.object.48.با.توهین.متقابل.پاسخ.می.دهم.یا.از.فردی.که.به.او.توهین.شده.دفاع.می.کنم..Quantised;insult2_2
insult2.object.48.با.شوخ.طبعی.به.رفتار.آن.شخص.اشاره.می.کنم..Quantised;insult2_3
insult3.object.49.هیچ.کاری.نمیکنم.و.انتظار.دارم.دیگران.مداخله.کنند..Quantised;insult3_1
insult3.object.49.با.توهین.متقابل.پاسخ.می.دهم.یا.از.فردی.که.به.او.توهین.شده.دفاع.می.کنم..Quantised;insult3_2
insult3.object.49.با.شوخ.طبعی.به.رفتار.آن.شخص.اشاره.می.کنم..Quantised;insult3_3
Ultimatum.Receiver.object.111.پیشنهاد.دهنده.هیچ..۰..ژتونی.به.شما.اختصاص.نمی.دهد...Quantised;Ultimatum.Receiver_1
Ultimatum.Receiver.object.111.پیشنهاد.دهنده.۱.ژتون..به.شما.اختصاص.می.دهد..Quantised;Ultimatum.Receiver_2
Ultimatum.Receiver.object.111.پیشنهاد.دهنده.۲.ژتون..به.شما.اختصاص.می.دهد..Quantised;Ultimatum.Receiver_3
Ultimatum.Receiver.object.111.پیشنهاد.دهنده.۳.ژتون..به.شما.اختصاص.می.دهد..Quantised;Ultimatum.Receiver_4
Ultimatum.Receiver.object.111.پیشنهاد.دهنده.۴.ژتون..به.شما.اختصاص.می.دهد..Quantised;Ultimatum.Receiver_5
Ultimatum.Receiver.object.111.پیشنهاد.دهنده.۵.ژتون..به.شما.اختصاص.می.دهد..Quantised;Ultimatum.Receiver_6
Ultimatum.Receiver.object.111.پیشنهاد.دهنده.۶.ژتون.به.شما.اختصاص.می.دهد..Quantised;Ultimatum.Receiver_7
Ultimatum.Receiver.object.111.پیشنهاد.دهنده.۷.ژتون.به.شما.اختصاص.می.دهد..Quantised;Ultimatum.Receiver_8
Ultimatum.Receiver.object.111.پیشنهاد.دهنده.۸.ژتون.به.شما.اختصاص.می.دهد..Quantised;Ultimatum.Receiver_9
Ultimatum.Receiver.object.111.پیشنهاد.دهنده.۹.ژتون.به.شما.اختصاص.می.دهد..Quantised;Ultimatum.Receiver_10
Ultimatum.Receiver.object.111.پیشنهاد.دهنده.۱۰.ژتون.به.شما.اختصاص.می.دهد..Quantised;Ultimatum.Receiver_11
Ultimatum.Proposer.object.118.اگر.طرف.مقابل.در.ابتدا.هیچ..۰..ژتونی.به.من.پیشنهاد.نداده.باشد..من.به.او.....پیشنهاد.می.دهم..Quantised;Ultimatum.Proposer_1
Ultimatum.Proposer.object.118.اگر.طرف.مقابل.در.ابتدا.۱.ژتون..به.من.پیشنهاد.داده.باشد..من.به.او.....پیشنهاد.می.دهم..Quantised;Ultimatum.Proposer_2
Ultimatum.Proposer.object.118.اگر.طرف.مقابل.در.ابتدا.۲.ژتون..به.من.پیشنهاد.داده.باشد..من.به.او.....پیشنهاد.می.دهم..Quantised;Ultimatum.Proposer_3
Ultimatum.Proposer.object.118.اگر.طرف.مقابل.در.ابتدا.۳.ژتون.به.من.پیشنهاد.داده.باشد..من.به.او.....پیشنهاد.می.دهم..Quantised;Ultimatum.Proposer_4
Ultimatum.Proposer.object.118.اگر.طرف.مقابل.در.ابتدا.۴.ژتون..به.من.پیشنهاد.داده.باشد..من.به.او.....پیشنهاد.می.دهم..Quantised;Ultimatum.Proposer_5
Ultimatum.Proposer.object.118.اگر.طرف.مقابل.در.ابتدا.۵.ژتون..به.من.پیشنهاد.داده.باشد..من.به.او.....پیشنهاد.می.دهم..Quantised;Ultimatum.Proposer_6
Ultimatum.Proposer.object.118.اگر.طرف.مقابل.در.ابتدا.۶.ژتون.به.من.پیشنهاد.داده.باشد..من.به.او.....پیشنهاد.می.دهم..Quantised;Ultimatum.Proposer_7
Ultimatum.Proposer.object.118.اگر.طرف.مقابل.در.ابتدا.۷.ژتون.به.من.پیشنهاد.داده.باشد..من.به.او.....پیشنهاد.می.دهم..Quantised;Ultimatum.Proposer_8
Ultimatum.Proposer.object.118.اگر.طرف.مقابل.در.ابتدا.۸.ژتون..به.من.پیشنهاد.داده.باشد..من.به.او.....پیشنهاد.می.دهم..Quantised;Ultimatum.Proposer_9
Ultimatum.Proposer.object.118.اگر.طرف.مقابل.در.ابتدا.۹.ژتون..به.من.پیشنهاد.داده.باشد..من.به.او.....پیشنهاد.می.دهم..Quantised;Ultimatum.Proposer_10
Ultimatum.Proposer.object.118.اگر.طرف.مقابل.در.ابتدا.۱۰.ژتون.به.من.پیشنهاد.داده.باشد..من.به.او.....پیشنهاد.می.دهم..Quantised;Ultimatum.Proposer_11
Ultimatum.expect.object.124.هیچ..۰..ژتون..Quantised;Ultimatum.expect_1
Ultimatum.expect.object.124.۱.ژتون..Quantised;Ultimatum.expect_2
Ultimatum.expect.object.124.۲.ژتون..Quantised;Ultimatum.expect_3
Ultimatum.expect.object.124.۳.ژتون..Quantised;Ultimatum.expect_4
Ultimatum.expect.object.124.۴.ژتون..Quantised;Ultimatum.expect_5
Ultimatum.expect.object.124.۵.ژتون..Quantised;Ultimatum.expect_6
Ultimatum.expect.object.124.۶.ژتون..Quantised;Ultimatum.expect_7
Ultimatum.expect.object.124.۷.ژتون..Quantised;Ultimatum.expect_8
Ultimatum.expect.object.124.۸.ژتون..Quantised;Ultimatum.expect_9
Ultimatum.expect.object.124.۹.ژتون..Quantised;Ultimatum.expect_10
Ultimatum.expect.object.124.۱۰.ژتون..Quantised;Ultimatum.expect_11
values_n.object.52.فکر.کردن.به.ایده.های.جدید.و.خلاق.بودن.برای.او.مهم.است..او.دوست.دارد.کارها.را.به.روش.منحصر.به.فرد.خود.انجام.دهد..Quantised;values_n_1
values_n.object.52.برای.او.مهم.است.که.ثروتمند.باشد..او.می.خواهد.پول.زیادی.داشته.باشد.و.چیزهای.گران.قیمت.بخرد..Quantised;values_n_2
values_n.object.52.او.فکر.می.کند.که.مهم.است.با.هر.فرد.در.جهان.به.طور.برابر.با.دیگران.رفتار.شود..او.معتقد.است.که.همه.باید.فرصت.های.برابر.در.زندگی.داشته.باشند..Quantised;values_n_3
values_n.object.52.برای.او.مهم.است.که.توانایی.هایش.را.نشان.دهد..او.می.خواهد.دیگران.کارهایی.را.که.انجام.می.دهد.تحسین.کنند..Quantised;values_n_4
values_n.object.52.برای.او.مهم.است.که.در.محیطی.امن.زندگی.کند..او.از.هر.چیزی.که.ممکن.است.امنیتش.را.به.خطر.بیندازد..اجتناب.می.کند..Quantised;values_n_5
values_n.object.52.او.از.غافلگیری..لذت.می.برد.و.همیشه.به.دنبال.کارهای.جدید.است..او.فکر.می.کند.انجام.کارهای.متنوع.در.زندگی.مهم.است..Quantised;values_n_6
values_n.object.52.او.معتقد.است.که.مردم.باید.کاری.را.که.به.آن.ها.گفته.می.شود.انجام.دهند..او.فکر.می.کند.مردم.باید.همیشه.از.قوانین.پیروی.کنند..حتی.زمانی.که.کسی.نظاره.گر.نیست..Quantised;values_n_7
values_n.object.52.برای.او.مهم.است.که.به.حرف.های.افرادی.که.با.او.تفاوت.دارند.گوش.دهد..حتی.وقتی.با.آن.ها.مخالف.است..همچنان.می.خواهد.آن.ها.را.درک.کند..Quantised;values_n_8
values_n.object.52.برای.او.مهم.است.که.فروتن.و.متواضع.باشد..او.سعی.می.کند.توجه.دیگران.را.به.خود.جلب.نکند..Quantised;values_n_9
values_n.object.52.خوش.گذرانی.برای.او.مهم.است..او.دوست.دارد..عشق.و.حال..کند.و.به.خودش.برسد..Quantised;values_n_10
values_n.object.52.برای.او.مهم.است.که.درباره.ی.کارهایی.که.انجام.می.دهد..خودش.تصمیم.بگیرد..او.دوست.دارد.آزاد.باشد.و.به.دیگران.وابسته.نباشد..Quantised;values_n_11
values_n.object.52.برای.او.بسیار.مهم.است.که.به.افرادی.که.در.اطرافش.هستند.کمک.کند..او.می.خواهد.رفاه.آن.ها.را.تأمین.کند..Quantised;values_n_12
values_n.object.52..برای.او.مهم.است.که.بسیار.موفق.باشد..او.امیدوار.است.که.دیگران.دستاوردهایش.را.به.رسمیت.بشناسند..Quantised;values_n_13
values_n.object.52.برای.او.مهم.است.که.دولت.امنیتش.را.در.برابر.تمامی.تهدیدات.تضمین.کند..او.می.خواهد.دولت.قوی.باشد.تا.بتواند.از.شهروندانش.دفاع.کند..Quantised;values_n_14
values_n.object.52.او.به.دنبال.ماجراجویی.است.و.دوست.دارد.ریسک.کند..او.می.خواهد.زندگی.هیجان.انگیزی.داشته.باشد..Quantised;values_n_15
values_n.object.52.برای.او.مهم.است.که.همیشه.به.درستی.رفتار.کند..او.می.خواهد.از.انجام.هر.کاری.که.مردم.آن.را.اشتباه.میدانند..اجتناب.کند..Quantised;values_n_16
values_n.object.52.برای.او.مهم.است.که.دیگران.به.او.احترام.بگذارند..او.می.خواهد.مردم.کاری.را.که.می.گوید.انجام.دهند..Quantised;values_n_17
values_n.object.52.برای.او.مهم.است.که.به.دوستانش.وفادار.باشد..او.می.خواهد.خود.را.وقف.افرادی.کند.که.به.او.نزدیک.هستند..Quantised;values_n_18
values_n.object.52.او.عمیقا..معتقد.است.که.مردم.باید.از.طبیعت.مراقبت.کنند..محافظت.از.محیط.زیست.برای.او.مهم.است..Quantised;values_n_19
values_n.object.52.سنت.برای.او.مهم.است..او.سعی.می.کند.از.آداب.و.رسوم.به.جا.مانده.از.دین.یا.خانواده.اش.پیروی.کند..Quantised;values_n_20
values_n.object.52.او.هر.فرصتی.را.برای.خوش.گذرانی.غنیمت.میشمارد..برای.او.مهم.است.که.کارهایی.انجام.دهد.که.به.او.لذت.میبخشد..Quantised;values_n_21
MFQ.object.56.اهمیت.دادن.به.افرادی.که.رنج.کشیده.اند.یک.فضیلت.مهم.است..Quantised;MFQ_1
MFQ.object.56.دنیا.جای.بهتری.می.شد.اگر.همه.به.یک.اندازه.پول.در.می.آوردند..Quantised;MFQ_2
MFQ.object.56.من.فکر.می.کنم.افرادی.که.سخت.کوش.تر.هستند.باید.پول.بیشتری.به.دست.آورند..Quantised;MFQ_3
MFQ.object.56.من.فکر.می.کنم.وفاداری.به.کشور.را.باید.به.کودکان.آموزش.داد..Quantised;MFQ_4
MFQ.object.56.من.فکر.می.کنم.مهم.است.که.جوامع.ارزش.های.سنتی.خود.را.گرامی.بدارند..Quantised;MFQ_5
MFQ.object.56.من.فکر.می.کنم.که.باید.با.بدن.انسان.مانند.یک.معبد.رفتار.شود..زیرا.چیزی.مقدس.درون.آن.جای.دارد..Quantised;MFQ_6
MFQ.object.56.من.معتقدم.که.همدلی.با.کسانی.که.در.رنج.هستند.یکی.از.مهم.ترین.فضیلت.هاست..Quantised;MFQ_7
MFQ.object.56..اگر.همه.ی.مردم.درآمد.یکسانی.داشتند.جامعه.ی.ما.مشکلات.کمتری.داشت..Quantised;MFQ_8
MFQ.object.56.من.فکر.می.کنم.مردم.باید.با.توجه.به.میزان.مشارکتشان.پاداش.بگیرند..Quantised;MFQ_9
MFQ.object.56.وقتی.می.بینم.مردم.به.کشورشان.وفادار.نیستند..ناراحت.می.شوم..Quantised;MFQ_10
MFQ.object.56.احساس.می.کنم.اکثر.سنت.ها.در.حفظ.نظم.جامعه.نقش.ارزشمندی.دارند..Quantised;MFQ_11
MFQ.object.56.معتقدم.پاکدامنی.جنسی.یک.فضیلت.مهم.است..Quantised;MFQ_12
MFQ.object.56.ما.باید.از.همه.ی.کسانی.که.در.درد.و.رنج.عاطفی.هستند.مراقبت.کنیم..Quantised;MFQ_13
MFQ.object.56.من.معتقدم.که.همه.ی.افراد.باید.به.مقدار.مساوی.از.منابع.بهره.مند.شوند..Quantised;MFQ_14
MFQ.object.56.میزان.تلاشی.که.یک.کارگر.در.کار.خود.میکند.باید.در.میزان.افزایش.حقوقی.که.دریافت.می.کند.مورد.توجه.قرار.گیرد..Quantised;MFQ_15
MFQ.object.56.همه.باید.اجتماع.خود.را.دوست.داشته.باشند..Quantised;MFQ_16
MFQ.object.56.من.فکر.می.کنم.اطاعت.از.والدین.یک.فضیلت.مهم.است..Quantised;MFQ_17
MFQ.object.56.وقتی.مردم.بی.مهابا.از.الفاظ.رکیک.استفاده.می.کنند.ناراحت.می.شوم..Quantised;MFQ_18
MFQ.object.56.من.با.افرادی.که.در.زندگی.خود.رنج.کشیده.اند.همدلی.میکنم..Quantised;MFQ_19
MFQ.object.56.من.معتقدم.که.ایده.آل.خواهد.بود.اگر.همه.ی.افراد.در.جامعه.تقریبا..به.یک.میزان.پول.داشته.باشند..Quantised;MFQ_20
MFQ.object.56.من.خوشحال.می.شوم.وقتی.مردم.بر.اساس.شایستگی.هایشان.مورد.تقدیر.قرار.می.گیرند..Quantised;MFQ_21
